Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Elevation_m,Gravelius,Aspect_deg,Slope_deg,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Permeability_logk_m2,Porosity_frac
08LF033,50.75833,-120.8667,39100.0,1260.8,2.3558,261.9479,14.0224,0.6914,0.1045,0.0013,0.0394,0.0108,0.1071,0.016,0.0293,-14.049516970123,0.06637072790819
08LF051,50.35463,-121.3936,55417.3008,1251.3,2.2659,262.3503,12.3342,0.6707,0.1434,0.0009,0.0354,0.0116,0.1014,0.0155,0.0211,-13.8211624013784,0.06797798484710599
08LF094,51.15229,-120.8582,98.9153,1277.3,1.4302,249.5151,4.1995,0.7499,0.1046,0.0,0.0118,0.0149,0.1189,0.0,0.0,-13.0473685515554,0.06263158122371701
08LF099,50.83575,-121.24,50.5115,1387.3,1.3532,166.3419,11.7551,0.9024,0.0605,0.0,0.0012,0.0,0.0359,0.0,0.0,-12.5,0.090000003576279
08LF100,50.840790000000005,-121.1544,10.5593,1380.4,1.4985,216.0559,12.7533,0.6448,0.2424,0.0,0.001,0.0,0.1118,0.0,0.0,-12.5,0.090000003576279
08LG008,50.136179999999996,-121.03,775.0,1373.0,1.8046,110.53200000000001,14.1854,0.8648,0.065,0.0,0.0045,0.0023,0.0602,0.0003,0.0029,-13.633392340706301,0.033330397360388
08LG016,49.96492,-120.1349,87.5984,1680.0,1.3619999999999999,22.7301,5.7896,0.7653,0.1492,0.0,0.0071,0.0178,0.0605,0.0,0.0002,-15.824031046194598,0.105658912973464
08LG048,49.85422,-120.9085,316.438,1429.0,1.7673,79.5398,16.4651,0.8126,0.0781,0.0,0.0041,0.0168,0.0864,0.0,0.002,-13.719117935966,0.031806723461212
08LG056,50.60783,-120.9109,74.2227,1412.6,1.4609999999999999,160.1681,5.3917,0.8534,0.0659,0.0,0.0008,0.0,0.0799,0.0,0.0,-12.7871795556484,0.07564102853528999
08LG068,49.95027,-121.0964,177.602,1421.9,1.4054,135.9938,14.5424,0.8851,0.0398,0.0,0.0029,0.0,0.0719,0.0,0.0004,-14.1000003814697,0.009999999776483
08MA001,52.06975,-123.5395,6876.3301,1637.3,1.8792,34.0626,12.0416,0.4213,0.3725,0.0,0.05,0.0013,0.0638,0.0,0.0911,-13.463568101644599,0.09068744963701801
08MA002,51.62486,-124.1434,2133.9299,1748.9,2.1907,26.2531,17.5985,0.4019,0.3266,0.0,0.1034,0.0006,0.0308,0.0,0.1367,-13.9618421553425,0.098382178164849
08MA003,51.379,-123.6312,1523.28,2002.8,1.784,27.6589,18.7335,0.3697,0.3606,0.0,0.0351,0.0,0.0257,0.0,0.2089,-13.6147396882577,0.05853875617274599
08MA006,51.67386,-124.1453,98.7465,1772.2,1.6131,81.5581,10.0747,0.7463,0.1626,0.0,0.0077,0.0003,0.0822,0.0,0.0009,-14.729746764219302,0.18449367209090098
08MB002,52.03167,-123.1853,686.0,1204.2,1.83,281.4178,3.3819999999999997,0.6004,0.2346,0.0008,0.0385,0.0009,0.1201,0.0046,0.0001,-12.4938837959375,0.089673805674282
08MB005,51.84794,-122.6548,19205.5,1404.8,2.0092,66.9092,6.8834,0.4046,0.3989,0.0,0.0288,0.0017,0.1301,0.0022,0.0336,-13.000237191533401,0.085828532576183
08MB006,51.52369,-123.1159,1010.88,1837.9,1.5339,42.0968,7.609,0.5149,0.2431,0.0,0.008,0.0,0.2163,0.0,0.0177,-13.3590101639026,0.102373098448713
08MB007,51.25397,-123.1045,195.83700000000002,2123.4,1.5066,77.8208,15.6565,0.2792,0.5331,0.0,0.0073,0.0,0.1173,0.0,0.0631,-13.8544262026177,0.128295083215735
08MB009,51.52306,-123.1167,246.0,1623.9,1.7259,85.8847,3.7685,0.5679,0.1451,0.0,0.0169,0.0,0.2701,0.0,0.0,-12.5995454744859,0.086090912432833
08MB010,52.426109999999994,-124.1525,1490.0,1460.0,1.6959,155.5043,3.9947,0.3966,0.2591,0.0001,0.0042,0.0,0.3401,0.0,0.0,-12.519740155037,0.089128251648871
08MC024,52.27861,-122.1508,456.0,970.1,1.9034,263.9781,4.5936,0.7078,0.0466,0.0001,0.0232,0.0206,0.1262,0.0754,0.0,-14.125514290787402,0.150137174092693
08MC045,52.42625,-122.2946,98.9968,979.2,1.5330000000000001,176.9852,4.618,0.6183,0.1827,0.0,0.0149,0.0143,0.1441,0.0257,0.0,-14.6537037896521,0.10271604807564501
08MD035,51.24492,-122.9217,76.2347,1979.1,1.3357,90.4221,9.9505,0.4481,0.3951,0.0,0.0,0.0,0.1567,0.0,0.0,-13.022881346233802,0.10016949465340501
08ME015,50.70278,-122.3,728.0,1473.8,1.5091,354.0957,24.8583,0.6104,0.2319,0.0,0.0463,0.0066,0.0679,0.0,0.0369,-14.457504894228,0.06839587185427
08ME022,50.54361,-122.4917,326.0,1346.1,1.3503,53.1943,25.4174,0.6541,0.2242,0.0,0.006999999999999999,0.0121,0.0502,0.0,0.0523,-14.6058067198723,0.044870967165597
08ME023,50.85622,-123.4533,144.372,2018.8,1.6245,119.5322,12.1724,0.0805,0.2172,0.0,0.0186,0.0,0.0119,0.0,0.6719,-14.000444802178302,0.014977777790691999
08ME025,50.91261,-122.2393,580.726,1795.4,1.626,100.008,18.79,0.552,0.3585,0.0,0.0018,0.0001,0.0746,0.0,0.013000000000000001,-14.240290275641902,0.12234375081607099
08ME027,50.73089,-122.94200000000001,311.737,1794.4,1.5543,79.7335,22.4933,0.3949,0.341,0.0,0.0034,0.0032,0.0729,0.0,0.1846,-14.674066549514801,0.076597509387865
08ME028,50.82094,-123.2035,708.3919999999999,1916.0,1.74,106.67299999999999,17.6881,0.2551,0.3069,0.0,0.0078,0.0,0.0317,0.0,0.3985,-14.007699703318,0.01870760770291
08MF003,49.37528,-121.4194,741.0,1187.8,1.7196,310.5976,25.3643,0.8059999999999999,0.0817,0.0,0.0044,0.013999999999999999,0.0904,0.0,0.0035,-14.2851658965905,0.113472950329474
08MF009,49.36306,-121.4692,350.0,1204.3,1.5232,29.7796,27.9438,0.833,0.0828,0.0,0.0067,0.0053,0.0633,0.0,0.0088,-14.0882718926104,0.051028807026645
08MF062,49.54189,-121.12,90.0611,1394.1,1.5036,328.9664,21.9993,0.684,0.1495,0.0,0.0059,0.0175,0.1358,0.0,0.0073,-13.7059704367794,0.039104478697834996
08MF065,49.95386,-121.8629,712.15,1487.2,1.3287,159.1749,27.1646,0.5583,0.2128,0.0,0.0085,0.0,0.0743,0.0,0.1462,-14.043808131473599,0.012809611739876998
08MF068,49.36846,-121.3845,720.273,1204.5,1.7644,308.7131,25.6283,0.8091,0.0812,0.0,0.003,0.0099,0.0932,0.0,0.0035,-14.306359540702,0.11644239725914099
08MG001,49.30003,-121.9378,383.07599999999996,838.3,1.4577,179.8478,24.1283,0.8192,0.0691,0.0,0.0222,0.0004,0.0651,0.0,0.0239,-13.6375654552294,0.042521740023209
08MG003,50.281940000000006,-122.8514,855.0,1446.4,1.6446,291.4511,21.1488,0.5519,0.1895,0.0,0.0128,0.0111,0.0459,0.0,0.1888,-13.8288269865485,0.039448329999395
08MG005,50.33602,-122.8002,2098.1201,1551.0,1.8606,134.2648,22.539,0.3949,0.2095,0.0,0.0129,0.0036,0.0675,0.008,0.3037,-14.183018543124001,0.045602726651085
08MG008,50.33889,-122.7278,596.0,1461.5,1.4509999999999998,170.6464,23.0209,0.6019,0.2463,0.0,0.0162,0.006,0.0594,0.0014,0.0688,-14.630876653222899,0.071015935713997
08MG013,49.30042,-121.8296,7885.8398,1285.7,2.7225,152.2239,23.1181,0.5673,0.16,0.0,0.0439,0.005,0.0613,0.0033,0.1592,-14.1932524907831,0.05000083277502201
08MG023,49.32972,-121.9753,357.0,817.9,1.548,182.1558,23.6684,0.8173,0.0665,0.0,0.0267,0.0023,0.0651,0.0,0.0222,-13.6313255378999,0.042736661836838
08MG026,50.12025,-122.9488,89.7041,1652.8,1.4795,331.7911,22.141,0.5343,0.2276,0.0,0.0034,0.0156,0.0318,0.0,0.1873,-13.610294271917901,0.065588236293372
08MH001,49.09738,-121.9675,1231.97,1169.8,1.7019,335.0395,26.0482,0.7485,0.10400000000000001,0.0006,0.0198,0.0112,0.1008,0.0025,0.0126,-14.6226580932509,0.09040304932597197
08MH006,49.24265,-122.5802,35.172,572.5,2.0448,259.893,15.1007,0.9213,0.0203,0.0,0.0172,0.0108,0.0254,0.0,0.0049,-14.1000003814697,0.009999999776483
08MH016,49.08365,-121.4584,335.10400000000004,1376.4,1.6988,306.8921,27.4334,0.6506,0.18899999999999997,0.002,0.0385,0.0009,0.0987,0.0,0.0203,-13.9217307092678,0.034507042093115996
08MH020,49.14528,-122.7994,34.4,44.4,,178.7923,2.0151,0.5882,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,-15.1999998092651,0.189999997615814
08MH029,49.00249,-122.2323,144.189,129.4,1.5572,316.8829,4.9162,0.2988,0.0126,0.0284,0.001,0.0844,0.0369,0.5379999999999999,0.0,-14.2163635383953,0.201045453040437
08MH055,49.08167,-121.7206,860.0,1271.5,1.6055,260.5172,27.4037,0.72,0.1368,0.0008,0.0184,0.0051,0.1016,0.0004,0.0167,-14.280277572537802,0.063713404747481
08MH056,49.07172,-121.6998,160.377,1293.3,1.5772,329.1466,29.5785,0.6963,0.1253,0.0001,0.0042,0.0023,0.16,0.0,0.0118,-14.1656904739316,0.100711296620354
08MH076,49.20709,-122.5366,45.5884,348.3,1.3938,239.9815,6.693,0.8066,0.0067,0.0,0.0003,0.0908,0.0952,0.0004,0.0,-14.3750002384186,0.054999999236315
08MH103,49.10172,-121.663,650.145,1318.0,1.9282,301.3491,27.5537,0.7164,0.1487,0.001,0.0216,0.003,0.0895,0.0,0.0198,-14.2092135372122,0.045238094907601
08MH141,49.48794,-122.7925,52.4967,1037.4,1.3557,254.3588,27.0149,0.7444,0.08199999999999999,0.0,0.0333,0.0068,0.0637,0.0,0.0698,-14.1000003814697,0.009999999776483
08MH147,49.55619,-122.3231,289.698,1274.7,2.3334,189.7641,23.3237,0.4882,0.1651,0.0,0.0348,0.0003,0.0664,0.0,0.2452,-14.1344114462168,0.016420323036043002
08MH155,49.0957,-122.6601,69.9961,56.3,1.2669,327.6178,1.5156,0.1756,0.0185,0.0,0.0,0.3768,0.1996,0.2295,0.0,-15.1999998092651,0.189999997615814
08MH166,49.380990000000004,-122.7768,23.5891,837.5,1.4204,302.2466,26.9999,0.9214,0.019,0.0,0.0055,0.0205,0.0272,0.0,0.0064,-14.1000003814697,0.009999999776483
08NA001,50.87722,-116.3783,381.0,1931.6,1.6476,70.3769,21.7324,0.5518,0.2622,0.0045,0.0036,0.0057,0.0641,0.0001,0.1079,-12.539575981167099,0.263568915051569
08NA002,51.243559999999995,-116.9129,6663.6802,1751.5,1.8172,80.2987,20.0706,0.6168,0.2138,0.0031,0.0191,0.009000000000000001,0.0657,0.0046,0.0679,-12.998168193468098,0.19314918145526502
08NA005,50.57333,-116.0956,606.0,2071.8,1.6038,56.1249,24.985,0.4621,0.2794,0.002,0.0089,0.0041,0.0399,0.0004,0.2031,-13.166460279340699,0.219834887973341
08NA006,51.30118,-116.9721,1845.98,1934.4,1.6341,214.6175,23.1524,0.562,0.281,0.0042,0.009000000000000001,0.0041,0.0441,0.0,0.0956,-13.7605620095435,0.10116892024368199
08NA012,50.51083,-116.0436,684.0,1993.7,1.8187,67.0143,24.8716,0.5364,0.2998,0.0031,0.0033,0.0073,0.0562,0.0015,0.0923,-13.6452448878806,0.219308361445091
08NA052,50.73278,-116.1944,3550.0,1761.5,1.5704,70.395,20.8195,0.6155,0.2266,0.0021,0.0173,0.0114,0.0596,0.0035,0.064,-12.8000343488112,0.177584552951957
08NA053,51.43694,-116.3744,119.0,2217.0,1.5822,296.2096,24.5138,0.413,0.4168,0.0032,0.0154,0.0067,0.0173,0.0,0.1275,-13.3150754286416,0.171005028838189
08NB001,51.42389,-117.0406,738.0,1852.5,1.7747,261.4263,24.1562,0.504,0.2676,0.0195,0.012,0.0055,0.0749,0.0034,0.1132,-13.261812144674401,0.088687551702285
08NB005,51.4833,-117.1804,9695.7803,1779.0,1.9809,103.5576,20.6884,0.6015,0.2272,0.0046,0.017,0.0089,0.0627,0.0038,0.0743,-13.241256452116598,0.16523949406648
08NB012,51.4825,-116.9694,587.475,1960.3,1.9032,259.2164,25.3737,0.44299999999999995,0.309,0.0218,0.0111,0.0032,0.0656,0.0,0.1464,-13.0377156467273,0.08759698173802
08NB014,51.67799,-117.7185,428.87,2030.7,1.5008,60.5807,24.7209,0.3832,0.307,0.0031,0.0029,0.0,0.0572,0.0,0.2465,-13.0721482510037,0.190177784702844
08NB016,51.5265,-116.8989,80.5292,1986.6,1.3664,326.694,28.3507,0.4117,0.4361,0.0082,0.0009,0.0001,0.0974,0.0,0.0458,-14.3703125864267,0.092812497925479
08NB019,51.50909,-117.4653,1150.6,1874.6,2.0262,113.7221,24.5844,0.529,0.2488,0.005,0.0048,0.0016,0.0606,0.0,0.1503,-13.241444472207,0.222038896247331
08NC003,52.76667,-119.2617,368.0,1826.9,1.6244,131.6839,24.2921,0.4568,0.1894,0.0023,0.0039,0.0003,0.068,0.0,0.2792,-14.624778766125699,0.18646018041907697
08NC004,52.73153000000001,-119.3849,304.881,1921.9,1.4736,176.2427,25.8909,0.3648,0.2253,0.0028,0.0037,0.0,0.07,0.0,0.3335,-14.160931176019599,0.205323891653887
08ND006,50.85306,-118.1067,28500.0,1725.5,2.4788,181.7843,22.8636,0.5393,0.2259,0.0071,0.0285,0.0044,0.0733,0.0014,0.1199,-13.7698576072933,0.14969968602528
08ND012,51.66878,-118.5962,934.064,1654.9,1.6591,11.9441,25.7915,0.5618,0.21,0.0104,0.0046,0.0,0.1085,0.0,0.1046,-13.585074696482598,0.185970154741281
08ND013,51.01263,-118.0851,1149.49,1724.0,1.8844,71.4714,27.041,0.5452,0.2017,0.0118,0.005,0.0032,0.0936,0.0,0.1395,-14.809882819486198,0.12586823029163902
08ND018,51.659440000000004,-118.1044,139.0,1918.2,1.4459,321.36,26.6758,0.3558,0.2677,0.0079,0.0004,0.0,0.0943,0.0,0.2739,-13.130603621745902,0.146594832908234
08ND019,51.63944,-118.6706,112.0,1554.8,1.6376,1.344,16.6839,0.7194,0.0979,0.0002,0.0227,0.0,0.021,0.0,0.1389,-14.073984115104402,0.014227642230991999
08NE006,50.28291,-117.7345,329.972,1637.4,1.6092,287.8769,24.6913,0.5956,0.2257,0.0079,0.0042,0.0008,0.1336,0.0,0.0322,-14.0968067679339,0.01015968042279
08NE008,50.73446,-117.7293,96.6638,1473.5,1.4771,54.532,24.5744,0.7766,0.099,0.0041,0.013000000000000001,0.0087,0.09300000000000001,0.0,0.0057,-12.012328944794099,0.060958903435974994
08NE039,49.01465,-117.9453,347.256,1390.0,1.6689,178.9815,16.803,0.7886,0.0842,0.0012,0.0004,0.0059,0.1197,0.0,0.0,-14.2828128300607,0.023769530915159997
08NE072,49.34778,-117.6681,194.0,1555.2,1.4724,174.5593,17.223,0.7390000000000001,0.1311,0.0005,0.0007,0.0078,0.1178,0.0018,0.0014,-14.1137934827256,0.010632183670398001
08NE073,49.255559999999996,-117.6806,145.0,1385.6,1.7422,56.7067,15.0611,0.7923,0.0588,0.0008,0.0021,0.015,0.131,0.0,0.0,-14.349774097425401,0.021447963321506
08NE074,49.04714,-117.2943,1242.13,1454.4,1.6601,246.0615,20.4113,0.8252,0.0863,0.001,0.0033,0.0093,0.0728,0.0017,0.0003,-14.0355222078904,0.091668461552702
08NE077,49.90518,-118.1255,203.618,1457.4,1.7169,185.4614,11.515999999999998,0.8678,0.0266,0.0016,0.0011,0.0022,0.1007,0.0,0.0,-14.4411578745704,0.028135047602644
08NE087,49.44847,-118.042,81.5887,1367.3,1.3631,248.3754,18.2188,0.8571,0.0492,0.0009,0.0,0.0,0.0928,0.0,0.0,-14.556198656066401,0.030909090218219
08NE110,49.89695,-118.1898,280.707,1442.1,1.495,98.0109,12.4292,0.8034,0.0462,0.0035,0.0017,0.0058,0.1394,0.0,0.0,-14.178505041888899,0.01359813053718
08NE114,49.23454,-117.2392,56.7195,1537.0,1.4531,319.1928,21.4442,0.8094,0.1247,0.0013,0.0,0.0,0.0647,0.0,0.0,-14.2797470575647,0.08481012791678098
08NF001,50.887029999999996,-116.0461,416.264,1742.8,1.4580000000000002,124.9159,17.83,0.696,0.1956,0.0072,0.0054,0.0024,0.0627,0.0,0.0307,-15.1091615354052,0.106413041189405
08NF002,50.14778,-115.7992,5390.0,1850.4,2.031,236.3408,22.5977,0.6242,0.2533,0.0037,0.0081,0.0032,0.0654,0.0003,0.0417,-12.423852928294801,0.07712044236352901
08NF004,50.91667,-116.0014,951.0,2011.9,2.0704,249.6713,23.3063,0.5137,0.3195,0.0034,0.0088,0.0023,0.066,0.0,0.0864,-12.287638526414401,0.087177121445885
08NG004,49.07472,-115.2431,914.0,1460.1,1.9029,101.2974,13.5591,0.8197,0.1016,0.0023,0.0019,0.0043,0.0702,0.0,0.0,-14.6889619811559,0.168657328931943
08NG012,49.60028,-115.8628,2360.0,1759.1,1.6825,141.5057,21.5523,0.6732,0.2126,0.0025,0.0094,0.0093,0.0734,0.0025,0.0171,-14.540119197770002,0.15748441157275303
08NG042,49.01444,-115.1742,20000.0,1697.0,2.3327,192.9157,19.4382,0.6588,0.2188,0.0038,0.0115,0.0104,0.0752,0.0041,0.0175,-13.0299614157479,0.114662198777395
08NG046,49.608059999999995,-116.1686,1480.0,1875.3,1.5834,206.6797,24.9163,0.6766,0.21899999999999997,0.0014,0.0107,0.0042,0.0617,0.0,0.0264,-14.5047334130196,0.150487131197759
08NG051,49.91167,-115.7675,637.0,1895.2,1.7638,130.6618,20.6049,0.6921,0.2098,0.0036,0.0037,0.0039,0.0751,0.0008,0.011000000000000001,-14.1216217266308,0.09606606481751598
08NG052,49.62,-115.6189,201.0,1747.1,1.5683,262.8194,23.698,0.6895,0.1888,0.0016,0.0052,0.0097,0.1016,0.0001,0.0035,-13.9404039832478,0.14639730495008801
08NG065,49.61203,-115.6353,11469.5996,1742.2,2.4730000000000003,182.6108,20.184,0.6472,0.2289,0.0035,0.0094,0.0082,0.0747,0.002,0.026000000000000002,-12.9522149719692,0.108717918189875
08NG076,49.71366,-115.8967,135.423,1633.8,1.6151,119.79899999999999,14.2673,0.7236,0.1659,0.0114,0.002,0.0,0.0968,0.0,0.0003,-13.9903845603649,0.14374999798691002
08NG077,49.73727,-116.435,208.0,1827.6,1.614,149.2191,25.6868,0.653,0.2404,0.0016,0.0049,0.0034,0.073,0.0,0.0237,-13.9696104322161,0.148051949377571
08NG078,49.18833,-115.4364,313.0,1462.3,1.4192,11.9201,14.4863,0.8418,0.0849,0.0029,0.0018,0.0,0.0686,0.0,0.0,-14.902807633253698,0.17390928502329403
08NG086,49.66056,-116.0703,148.0,1901.6,1.4469999999999998,148.7941,21.7588,0.7549,0.1681,0.0013,0.0013,0.0005,0.0523,0.0,0.0215,-15.1999998092651,0.189999997615814
08NH003,50.28139,-116.9228,282.0,2060.5,1.7274,194.5108,24.9998,0.376,0.2852,0.0027,0.0086,0.0,0.057,0.0,0.2705,-12.7166667043427,0.237253095454502
08NH005,49.90762,-116.9535,441.569,1747.6,1.7562,143.9979,25.0105,0.6763,0.1945,0.0027,0.0039,0.003,0.0985,0.0,0.0211,-12.839820587706402,0.046556886199103
08NH006,48.99917,-116.1797,1571.26,1463.3,1.8994,81.1844,14.1149,0.7741,0.1294,0.0041,0.0088,0.0087,0.0744,0.0005,0.0,-15.106847991034698,0.178826029129209
08NH007,50.26287,-116.9683,1642.53,1659.5,1.7259,80.1314,25.0407,0.5731,0.212,0.0071,0.0216,0.0027,0.1051,0.0,0.0784,-13.1630013361011,0.07250496155481401
08NH016,49.20263,-116.5339,49.5741,1502.3,1.3681,216.2676,19.2545,0.8745,0.0553,0.0003,0.0,0.0,0.0698,0.0,0.0,-13.2000000127157,0.16360000188152
08NH032,48.99722,-116.5681,242.292,1492.9,1.6574,59.2047,17.7954,0.9119,0.0376,0.0001,0.0012,0.0062,0.043,0.0,0.0,-15.0646410278194,0.08077347914055401
08NH034,49.25833,-115.85,725.0,1504.5,1.6246,105.88,13.349,0.6974,0.1885,0.0049,0.0172,0.0064,0.0847,0.001,0.0,-14.8308909406756,0.17561385911880198
08NH068,49.07917,-116.6472,133.0,1423.4,1.4237,72.7448,20.9465,0.8434,0.0828,0.0062,0.0008,0.0035,0.057,0.0063,0.0,-15.1844337796265,0.18745282783506897
08NH084,49.15912,-116.4525,78.344,1537.7,1.6976,228.6182,19.7197,0.8889,0.0443,0.0,0.0,0.0,0.0668,0.0,0.0,-14.7491524098283,0.17042372659858998
08NH100,49.14306,-116.6542,293.0,1545.0,1.6797,116.0686,20.2409,0.7771,0.0901,0.0214,0.0111,0.0195,0.0794,0.0014,0.0,-14.1752016871206,0.13141129114815303
08NH106,49.15833,-116.3194,256.0,1370.8,1.5047,243.3865,16.7756,0.8114,0.0831,0.006,0.0003,0.0151,0.0811,0.003,0.0,-15.183770694140902,0.18937947256112697
08NH115,49.10427,-116.4368,5.8022,1570.0,1.1896,298.3846,19.2048,0.9191,0.0567,0.0,0.0,0.0,0.0242,0.0,0.0,-15.1999998092651,0.189999997615814
08NH119,50.6375,-117.04799999999999,1314.3101,1887.0,1.7193,228.6303,27.4332,0.3833,0.2804,0.0106,0.0045,0.0,0.1028,0.0,0.2184,-13.2574668200866,0.18857073080310602
08NH120,49.42215,-115.9413,239.252,1689.1,1.3934,98.3421,13.9778,0.7876,0.1394,0.0008,0.0043,0.0003,0.0676,0.0,0.0,-15.1999998092651,0.189999997615814
08NH130,50.082,-116.7849,585.044,2002.4,1.4108,286.5567,27.0683,0.5085,0.3395,0.0015,0.0033,0.0,0.0537,0.0,0.0935,-13.4787642307496,0.122651688980587
08NH132,49.87255,-117.12200000000001,92.2929,1956.9,1.5419,29.3539,25.3867,0.5402,0.3292,0.0018,0.0083,0.0,0.0674,0.0,0.053,-13.969503916747199,0.012836879145696999
08NH138,50.63361,-117.5447,7.9448,1688.2,1.3498,60.309,31.0532,0.6974,0.0943,0.0049,0.0,0.0023,0.1079,0.0,0.0933,-11.8000001907349,0.059999998658895
08NJ013,49.46008,-117.5648,3330.46,1550.2,1.9144,175.6767,23.4951,0.6816,0.1562,0.0021,0.0302,0.0046,0.102,0.0008,0.0225,-13.642108720126,0.021671281373379
08NJ026,49.590309999999995,-117.2423,52.898999999999994,1551.4,1.263,142.1989,26.0149,0.8305,0.067,0.0,0.0038,0.0,0.0984,0.0,0.0003,-14.1000003814697,0.009999999776483
08NJ061,49.62257,-117.0557,27.1921,1717.8,1.2574,205.6599,22.1621,0.7263,0.1156,0.0,0.0087,0.0,0.1493,0.0,0.0,-14.1000003814697,0.009999999776483
08NJ130,49.50195,-117.2613,8.3627,1437.1,1.2147,312.7672,22.0491,0.977,0.0,0.0,0.0,0.0,0.023,0.0,0.0,-12.9545456279408,0.05545454675501
08NJ160,49.69712,-117.446,180.865,1667.9,1.5269,280.4924,24.910999999999998,0.7388,0.1214,0.001,0.0012,0.0,0.134,0.0,0.0036,-14.075269196623099,0.010537634173068001
08NJ168,49.51854,-117.2116,47.7044,1763.0,1.3325,305.8102,20.0735,0.8914,0.044000000000000004,0.0,0.0,0.0,0.0634,0.0,0.0011,-13.879452417974601,0.014794520217261999
08NK002,49.50347,-115.0701,3093.3201,1863.6,2.1430000000000002,205.1309,19.4917,0.6222,0.263,0.0038,0.0065,0.0176,0.0713,0.0079,0.0076,-13.7235833138773,0.12499573784489501
08NK012,49.31167,-115.0511,3520.0,1815.8,2.1663,211.7232,19.2355,0.6388,0.2422,0.0035,0.006999999999999999,0.0194,0.0754,0.0076,0.0061,-13.754905276888001,0.132798723396402
08NK016,49.86562,-114.8687,1844.48,1963.8,1.7532,200.0432,20.1494,0.6019,0.2906,0.001,0.0066,0.0203,0.0653,0.0022,0.0122,-13.597295410183401,0.11353380609555601
08NK018,49.89396,-114.8667,620.681,1980.0,1.6253,266.5932,20.0463,0.6137,0.2963,0.0002,0.0028,0.0438,0.0429,0.0001,0.0002,-13.876144825587001,0.12922257537278098
08NK020,49.73028,-114.8567,637.0,1785.8,1.7895,281.1758,18.1131,0.6718,0.2485,0.0087,0.0018,0.0095,0.0591,0.0005,0.0001,-13.822060315095401,0.16119667014706002
08NK022,49.891490000000005,-114.8334,137.921,1985.1,1.4727,269.3737,22.4983,0.6031,0.3229,0.0001,0.0004,0.0379,0.0356,0.0,0.0001,-13.6838235434364,0.119705880444278
08NK026,49.58417,-114.9539,6.7218,1665.1,1.3018,309.2133,24.6263,0.8866,0.0484,0.0,0.0,0.0,0.065,0.0,0.0,-14.5249998569489,0.21000000089407
08NL004,49.20763,-119.9935,1052.1,1834.2,1.5698,48.0321,17.0965,0.7514,0.1792,0.008,0.0016,0.0009,0.0587,0.0,0.0001,-14.2056233104425,0.030568689826768997
08NL007,49.4597,-120.5035,1810.79,1569.0,1.8613,34.400999999999996,15.8726,0.7042,0.146,0.0017,0.0036,0.006,0.1378,0.0006,0.0001,-13.844419772509198,0.123978496164851
08NL008,49.50833,-120.6917,1370.0,1336.0,1.8107,135.6515,12.2712,0.6963,0.1407,0.0,0.0072,0.0076,0.1435,0.0045,0.0003,-13.106628647632801,0.079127327510159
08NL024,49.45771,-120.5186,1777.89,1353.1,1.8409,121.0023,12.2117,0.7182,0.1296,0.0,0.0059,0.0076,0.1341,0.0042,0.0003,-13.189992673188698,0.074697537929142
08NL036,49.369170000000004,-120.5697,185.0,1419.4,1.5303,108.1001,12.5257,0.7435,0.0781,0.0,0.0002,0.0024,0.1758,0.0,0.0,-13.242715339786999,0.07231788264451801
08NL038,49.37697,-120.1523,5578.3701,1416.3,1.9831,358.2115,12.6217,0.7162,0.1442,0.0006,0.0058,0.0083,0.1212,0.0035,0.0001,-13.5576837216278,0.080315225517572
08NL041,49.42778,-120.3467,215.0,1325.5,1.411,2.4431,12.8983,0.701,0.1467,0.0,0.0101,0.0089,0.1301,0.0032,0.0,-13.5161562151896,0.04303621291636899
08NL050,49.36419,-120.0687,388.17900000000003,1662.5,1.5027,239.3288,9.6242,0.8326,0.1099,0.0,0.0027,0.0005,0.0543,0.0,0.0,-14.0833336723094,0.020289115582396
08NL062,49.0575,-120.7267,355.0,1678.7,1.4392,17.0228,20.7061,0.7954,0.11599999999999999,0.0038,0.0007,0.0,0.0838,0.0,0.0003,-14.538848842648301,0.181294964432127
08NL067,49.54056,-120.8,619.0,1477.8,1.6384,77.1283,15.2678,0.8055,0.1024,0.0,0.0028,0.0016,0.0867,0.0002,0.0007,-13.4010754800612,0.080989250142167
08NL069,49.098929999999996,-120.5794,565.807,1734.2,1.7212,335.4279,17.9275,0.5444,0.2356,0.0043,0.002,0.0,0.2136,0.0,0.0,-14.5517857789993,0.11430952301515
08NL070,49.0941,-120.6725,408.082,1655.9,1.7959,250.1551,18.7452,0.8408,0.0704,0.0017,0.0022,0.0059,0.0787,0.0,0.0002,-14.0476820389956,0.21177152621664602
08NL071,49.46568,-120.9789,253.33,1554.0,1.4667,12.5907,15.1425,0.8744,0.0645,0.0,0.0021,0.0,0.0572,0.0,0.0019,-13.06736854754,0.14794737398624402
08NL076,49.1325,-120.0378,250.765,1932.4,1.3382,31.7032,16.9412,0.742,0.2032,0.0029,0.0022,0.0001,0.0496,0.0,0.0001,-14.3316492704635,0.023563829329895
